Transaction_ID,Property_ID,Investor_ID,Buyer_Type,Party_Type,Gender,Nationality,Transaction_Type,Property_Type,Property_Subtype,Area,Size_sqm,Price_AED,Transaction_Date,Payment_Mode,Agent_Involved,Registration_Type,Registration_Type_English,Acquisition_Type,Acquisition_Type_English,Emirates_ID,License_No,Phone_Number,Transaction_Quarter,Transaction_Year
fd0cf311-bc28-45cf-8361-c47f09b320bc,0bf1ed5f-5772-4e32-a7ec-ff2c9d3a15ae,6e6ad258-951f-45e8-a24a-d75ae24776c3,Investor,شخص,ذكر,India,Buy,Land,,Dubai Marina,14388,8500000.0,2025-06-06,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-6500-3897-8,TRN-865554,054-5268709,2,2025
8d1e018c-14d6-46e4-a46b-c7a04d5c151c,41389fdd-eea6-40de-9c8a-cd3466a40cac,d74f1e09-3a43-45c0-aa00-945d64836dbf,Resident,جهة,أنثى,India,Buy,Townhouse,,Business Bay,2830,4000000.0,2025-07-05,Mortgage,No,على الخارطة,Off-plan,تملك حر,Freehold,784-9027-2684-1,TRN-644033,054-3803110,3,2025
6e16c144-c81d-4b55-bbb8-05ade884b2f7,5a4b5025-5a0c-4bb5-a741-67bf72677d59,0e619a20-ef4d-4188-98a8-7027ce890307,Corporate,جهة,Non-specified,China,Sell,Land,,Jumeirah Golf Estates,11517,8500000.0,2022-12-11,Installments,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-9350-4175-3,TRN-448632,053-6647996,4,2022
24679b1b-e1ba-4e1a-a1bb-5d9e4f264fc9,89910af9-69d3-43e4-8360-6802716bad69,3526b020-5e8d-4368-987c-b14af34fa09d,Corporate,جهة,Non-specified,India,Sell,Apartment,Studio,Emirates Hills,1217,2850000.0,2020-03-08,Cash,Yes,على الخارطة,Off-plan,ايجار حر,Leasehold,784-9045-6488-3,TRN-926901,051-3686983,1,2020
c84e8b1d-013f-4398-b8c2-985a528d332c,16ada342-df67-4e87-9f74-be43345efd85,0b636e1c-6cd2-480c-a120-88ce6cbc7835,Resident,شخص,ذكر,South Korea,Rent,Apartment,3BR,Dubai Investment Park,1086,777892.0,2020-03-08,Mortgage,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-3052-2588-6,TRN-669417,053-7759865,1,2020
4f0bdf62-fe29-4dfe-84c3-f100b3b2b109,1f754aee-eca0-4b36-820c-8e446ad67e6d,1dccedf1-3596-44b5-ab4c-d1a7aa60e050,Investor,شخص,أنثى,Italy,Sell,Apartment,3BR,JVC,1334,1548364.0,2023-07-03,Cash,No,العقارات القائمة,Completed,ايجار حر,Leasehold,784-6164-6255-4,TRN-622191,057-4185820,3,2023
634f5cc7-950b-4b8a-97da-c434e2fe8e70,3e61f4f6-6ac2-428c-8722-ce3545f1d7e3,3c68aac3-2f1e-478e-adc0-1c45f9639950,Investor,جهة,أنثى,UAE,Sell,Apartment,Studio,Dubai Marina,1465,2747112.0,2025-12-13,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-2841-7211-9,TRN-735008,057-8655536,4,2025
5188e9fc-2654-4a77-948d-0dcf8975b4e7,5978e4fa-18e0-47c4-aa73-53778b858ac7,9521d148-be0e-41d3-87e1-f21c41d8f732,Investor,شخص,أنثى,South Korea,Sell,Villa,,Downtown Dubai,4567,12161409.0,2024-11-21,Cash,Yes,على الخارطة,Off-plan,تملك غير حر,Non-freehold,784-1287-8504-6,TRN-310034,058-5165292,4,2024
6a4d4736-e066-4609-9d38-80f577b612f6,d7e60034-59d1-4cf3-acb1-2a65c68bfb18,e11ec022-c93d-4b62-b57e-028104860bc8,Investor,شخص,أنثى,China,Buy,Villa,,Dubai Marina,5960,10149409.0,2022-09-11,Cash,No,على الخارطة,Off-plan,ايجار حر,Leasehold,,TRN-875491,055-8260260,3,2022
26e22949-6ced-4d64-a6a2-667d85d23c18,2fc95e2f-bc64-45fe-9132-ef8a6b3c2fcb,c1264c91-d9c7-4821-89f2-414c08933b79,Resident,جهة,ذكر,UK,Buy,Villa,,Dubai Marina,4722,6627114.0,2021-08-16,Installments,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-5690-4665-8,TRN-890144,055-3676933,3,2021
ffb41d7b-e864-41a1-b24e-e5f946088e55,422add61-0385-4983-8aaa-6418033865dd,a8c1c2e2-f6fd-4393-b979-19cfa4647fc0,Investor,شخص,أنثى,UK,Sell,Townhouse,,Downtown Dubai,2800,39356248.4131853,2024-11-23,Mortgage,No,العقارات القائمة,Completed,تملك غير حر,Non-freehold,,,051-2629563,4,2024
1c1d1fbe-177f-40d5-aca8-8fa26dac2be7,6511c109-3e63-474a-b089-0f03d254bdd1,e11a8e3e-8377-4e5c-b0f1-2b404215e2c7,Investor,جهة,ذكر,China,Sell,Villa,,Jumeirah Golf Estates,5113,7999484.0,2023-10-03,Mortgage,No,على الخارطة,Off-plan,تملك حر,Freehold,784-1343-6746-5,,051-6020258,4,2023
ab7ea9cc-2467-43c4-8380-d879b5dc06a6,cd3c40a8-cf1b-4002-ad95-da5c41fff5d4,e7e21b57-a4fa-47a6-943b-d80598f7c011,Investor,شخص,ذكر,UK,Rent,Apartment,1BR,Meydan City,1075,1343509.0,2024-09-13,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-9215-4582-8,,051-1829711,3,2024
28be8342-e238-41c2-aba3-53b9c5390041,5eea9545-a29e-4abf-a1fe-c982fd29ffba,03dbb7fc-c43e-4355-8f57-16f4564c4024,Investor,شخص,ذكر,Russia,Buy,Apartment,4BR,Business Bay,1069,1889605.0,2022-07-28,Cash,Yes,على الخارطة,Off-plan,تملك حر,Freehold,784-8496-3927-7,TRN-784026,055-1882259,3,2022
97e8f93b-3fae-4a59-9090-9ce8fd441cf6,31b45e56-0694-410d-b9d1-14dbf666fab9,3a3e6631-6276-4bf1-a25e-b80797a92b73,Resident,شخص,أنثى,UK,Sell,Office,,Dubai Marina,2664,4415016.0,2020-07-15,Cash,No,على الخارطة,Off-plan,تملك حر,Freehold,784-9205-5585-9,TRN-753256,051-8024192,3,2020
ba3ee98e-3900-426d-9704-449094f356f8,55ac5d7a-0df8-49a0-a286-5c800c983673,43b9d173-b1d7-44ee-ba0d-68985cd397e4,Investor,شخص,ذكر,India,Buy,Retail,,Downtown Dubai,1889,5367291.0,2022-05-19,Mortgage,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-4436-7251-2,,058-9954133,2,2022
637eb1b8-66d8-450a-9857-0a1ae9c0239c,2bdb29de-6067-4ca7-8063-827c01c011b0,2cc1fa4e-5665-4943-8645-81a3be524330,Investor,شخص,أنثى,China,Buy,Office,,Palm Jumeirah,3438,5250000.0,2023-08-17,Mortgage,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-9397-6774-7,,056-9439985,3,2023
d3af2181-3976-4cba-90cf-e40d43ca4f73,686edc08-33d0-4db4-9bb1-a32f5efd38a7,20a669d9-4c28-4522-8797-36adf30fc7e7,Corporate,جهة,Non-specified,UAE,Buy,Apartment,Studio,Dubai Investment Park,1400,1147789.0,2022-09-24,Cash,No,على الخارطة,Off-plan,ايجار حر,Leasehold,784-2242-4416-3,TRN-122640,053-7661851,3,2022
29e9b875-4c6b-42a3-8113-be971dce102d,4266b88d-07cc-4c86-9107-9ebe58a925bc,fa13b24a-b20b-4114-bfe2-ffa973262592,Investor,جهة,ذكر,China,Sell,Townhouse,,Dubai Marina,2271,3760856.0,2024-05-18,Mortgage,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-8472-5667-7,TRN-823801,052-1659515,2,2024
14f708ba-9a7e-4d70-a9bb-6ccb1b5a3d10,f5a86fc8-20bc-4573-a788-a3f52261e575,fc2e33fa-1d45-4e09-9acd-0b239d2d479e,Investor,شخص,أنثى,Italy,Sell,Apartment,4BR,Palm Jumeirah,1176,2850000.0,2022-05-07,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-1952-5655-3,,053-9255836,2,2022
9b87b950-99f8-4798-a6f7-0bd5bd8dc458,acd2d223-12e7-4469-a856-bfb5ef977139,4cf48031-42be-41d7-b901-0e7790ada876,Corporate,جهة,Non-specified,UK,Buy,Villa,,Dubai Marina,3625,69531913.95433737,2024-10-23,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-4567-9098-8,TRN-463887,059-1114757,4,2024
f628648e-c8bb-4cac-95ac-22570e8d1ff6,2e2331b3-0903-438d-a776-d1c3dc4d4f13,ee9f9f33-63b4-40a8-831a-3c622b533fc8,Investor,شخص,ذكر,India,Sell,Villa,,Downtown Dubai,4133,8224506.0,2021-03-07,Mortgage,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-8741-5861-2,,053-3607424,1,2021
6caad22d-4783-4feb-9d9d-05f4fb4c65af,713b9751-3f2c-4203-af35-2d86e3724106,55602c28-e099-4a73-8641-84fb38cdf781,Resident,جهة,أنثى,South Korea,Buy,Villa,,Dubai South,6052,4857452.0,2023-05-18,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-8470-4255-7,,050-5762317,2,2023
f1808e30-b892-44c5-a314-b19cc23f9bfd,7f902047-3f57-4614-a554-456a2dc5b0d8,89a2092e-32ef-4be5-b082-d9626b7dd876,Investor,شخص,أنثى,Italy,Buy,Office,,DIFC,3261,5250000.0,2023-07-04,Cash,No,على الخارطة,Off-plan,تملك حر,Freehold,784-3689-4865-2,TRN-629102,059-6753714,3,2023
0f47e1ec-e4d6-426d-9da5-5db20a14fd69,9e004915-2e7b-49a5-af4e-85d3a502b1eb,475c0829-2c04-4094-a751-cb3b6228479a,Investor,شخص,أنثى,USA,Rent,Villa,,Downtown Dubai,3763,11082385.0,2024-01-18,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-9154-5915-8,TRN-195054,059-6183858,1,2024
095594d0-a247-4ec1-870f-b14f27e35a74,c838c7ba-2ff1-4053-a67a-33fda8385ed1,af53d913-1295-41dd-9fdd-b5f5841b7a44,Resident,جهة,ذكر,Saudi Arabia,Buy,Apartment,Studio,Meydan City,1225,1452739.0,2022-09-16,Cash,No,العقارات القائمة,Completed,ايجار حر,Leasehold,,TRN-236933,058-4184484,3,2022
cfd43426-1e64-4c61-8a4c-b6ceeedfba8c,c11e641c-fb70-4a3a-90ae-af7cdf5b12d3,a76a7c5c-cf7c-4c29-9adf-fec61dcbfbd2,Resident,شخص,ذكر,USA,Buy,Apartment,1BR,Arjan,960,750000.0,2020-04-19,Mortgage,No,على الخارطة,Off-plan,تملك حر,Freehold,784-5928-3364-6,,059-7543842,2,2020
7b50d80c-525b-4113-ad4f-829dfe88dbb9,15299c26-6a6c-47e8-bf3e-e57bf6649d68,7e293e7e-d766-4244-abb6-0fd64e839800,Corporate,جهة,Non-specified,India,Buy,Townhouse,,Palm Jumeirah,3147,4000000.0,2021-01-15,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-8006-9736-8,TRN-690357,056-3102815,1,2021
e73f880a-17bf-4d3d-98d3-41efbfa5628e,3d9c0293-1173-4829-9bb0-a6ec392f5b51,2fb2bf5a-97b1-4e09-8c9a-ddefd0773384,Resident,شخص,أنثى,Russia,Sell,Villa,,JVC,5736,7649140.0,2024-03-23,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-7339-6644-2,,056-3702047,1,2024
a73c1958-ab35-4a82-9b4f-ccdec0529c8c,82ea1490-e18d-4f4e-ad1e-9e6f648a6b1f,74388b48-94ab-43ec-87b8-5e5e4d716060,Resident,شخص,ذكر,USA,Buy,Office,,DIFC,3434,5250000.0,2025-02-20,Mortgage,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-2427-8777-1,,050-5744954,1,2025
f3f7cc90-2c8c-4c3c-af75-722378689dfa,6a7ba7ed-87a8-489d-9b40-2bc5cb49b66a,7cbf2a41-2cd7-4028-8a19-0dcfec0990b7,Corporate,جهة,Non-specified,UK,Buy,Office,,JBR,3303,5250000.0,2023-05-08,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-1892-3867-2,,057-8996118,2,2023
4dde82a3-c44b-4f03-b666-95c87da652c5,1d4bb50e-8350-4c4b-b780-bd3594f91b0f,83f1ab08-3cce-45f8-b6f6-38b1bd152f56,Resident,جهة,أنثى,Switzerland,Sell,Apartment,Studio,Downtown Dubai,1288,2385761.0,2020-02-06,Mortgage,No,على الخارطة,Off-plan,تملك حر,Freehold,784-9696-4304-3,TRN-512254,050-5426955,1,2020
b2fdc02e-9899-4e17-84d4-d82304221830,c2783426-5923-4ff5-ae26-ebc3c18439c5,9c8f7dde-b83f-468c-acfe-5283a241761a,Investor,شخص,أنثى,USA,Buy,Apartment,Studio,JBR,1261,2271707.0,2022-01-25,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-4811-4208-4,,050-4640488,1,2022
ed1424f3-d8b9-4efd-abc5-2d98ecd6bee6,d20389b1-d60f-44d3-b9f0-58a0387fce4c,834af82b-69de-45c6-a895-993a6e275980,Corporate,جهة,Non-specified,UK,Buy,Townhouse,,Business Bay,2166,4000000.0,2024-07-17,Cash,Yes,على الخارطة,Off-plan,تملك حر,Freehold,784-9771-1547-5,TRN-697059,054-5029961,3,2024
26cf046d-aa16-4b1f-b9d5-b22a5cc98860,833125ee-d6b3-4334-b15d-88f1d4e847af,d3426e5a-0c32-4a45-9ff7-cae11ff10185,Resident,شخص,أنثى,UAE,Sell,Apartment,3BR,Jumeirah Golf Estates,1159,2004405.0,2023-10-28,Cash,No,العقارات القائمة,Completed,ايجار حر,Leasehold,784-7131-4112-9,TRN-956486,059-3566569,4,2023
7a416999-8fd6-4efb-9ff1-db15beb5074c,4f99f181-b0c5-4074-b8eb-67e84b23a681,c582f955-f4b2-464e-b0ad-c374ddda2b88,Resident,جهة,ذكر,France,Buy,Land,,Dubai South,13245,8500000.0,2023-04-12,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-9297-4699-5,,057-8462889,2,2023
2816ae62-8ac5-46de-b36f-0617eae19455,4432b86f-37f3-4f6e-939b-fc52ac0379a5,ce76eee7-cbac-4463-bf4e-265ec478db44,Corporate,جهة,Non-specified,UK,Sell,Villa,,Dubai Hills Estate,3909,6308109.0,2024-06-28,Installments,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,,TRN-782120,053-8787666,2,2024
d69eda1e-02e8-4e2a-a759-be39244677b2,ce083524-8f92-4d2a-a089-86d3f584afd5,af8b3279-c8b7-4ef2-8fd2-dedf45927081,Resident,شخص,ذكر,Spain,Buy,Land,,Downtown Dubai,14475,8500000.0,2025-04-06,Mortgage,No,العقارات القائمة,Completed,تملك حر,Freehold,784-9842-2370-9,,050-1756866,2,2025
e59f2a65-a675-4513-b0cb-4792d2b89a50,135d5696-63f8-4f10-806f-d5735fef949f,60bbd883-ecc2-4dab-a3d3-cc085413241e,Investor,جهة,ذكر,USA,Buy,Apartment,4BR,Dubai Investment Park,1493,1572462.0,2022-07-16,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-3622-8107-5,TRN-766857,054-3340183,3,2022
bc2b346c-92a4-4e23-8fe6-9add3736c92c,f52cca2d-a839-49c3-bce4-8302af2db7f2,0ed437b6-0bf0-44d6-a2f6-fd8706d8b672,Investor,شخص,أنثى,Russia,Sell,Apartment,Studio,DIFC,1235,2850000.0,2024-11-21,Cash,No,العقارات القائمة,Completed,ايجار حر,Leasehold,784-3469-1093-6,,055-8806519,4,2024
b6843be2-4881-4745-b721-07f7581f3c2a,fdcb9ab6-f9a3-422a-9c5b-04f579ee56ba,398f79f5-7a63-4de5-b18a-cbe70f5e8ddc,Corporate,جهة,Non-specified,India,Buy,Office,,Dubai Marina,2873,5250000.0,2024-05-20,Installments,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-5769-4612-4,TRN-316289,051-5415092,2,2024
393ae741-9809-4d10-bbee-d14da3f0719e,7ae234a7-788a-4506-b9e0-030622d19d61,b7921c6e-a2a2-48fa-895c-74dfc14a8c95,Resident,شخص,ذكر,India,Sell,Apartment,1BR,Downtown Dubai,1058,2654431.0,2024-03-20,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,,TRN-630531,054-5830725,1,2024
7172d893-5669-42f2-a905-50670a214bb9,2e673600-471b-4a89-996b-e092e8a98c5c,192a2042-84c8-4523-99f3-8ef08b7b8dd0,Resident,شخص,ذكر,India,Rent,Apartment,3BR,Meydan City,1440,1877407.0,2025-09-26,Mortgage,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-2396-6359-9,TRN-614412,053-3407990,3,2025
c2d62ef0-f654-417d-8e27-4cb7f55b2ace,aba865ee-524f-4431-9109-7fceaf40c9a7,941c0106-5cf6-4829-9571-ce4444fd61e7,Resident,شخص,أنثى,UK,Sell,Apartment,1BR,Business Bay,1395,2163001.0,2021-12-25,Mortgage,No,العقارات القائمة,Completed,تملك حر,Freehold,784-3538-3077-8,,059-5388682,4,2021
6f67006f-d179-45b9-8ed7-188aa274d19f,7e521049-5762-4386-8554-9c1b1aa7b3b4,5667f60d-c051-4566-8d34-c61ee81bccaf,Resident,جهة,ذكر,China,Buy,Apartment,1BR,Dubai Marina,1311,2011335.0,2025-07-06,Mortgage,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-9787-1391-6,TRN-925303,051-5247280,3,2025
37d22df8-bfd1-4089-986f-df56e68f3e9d,7ab868b7-2c16-49d3-a3be-07a14e0bfbe8,35cdfc7f-3ddf-4ffd-bb6b-4ec30b21244e,Investor,شخص,أنثى,Spain,Rent,Apartment,Studio,Dubai Hills Estate,1222,1621228.0,2024-01-19,Cash,No,العقارات القائمة,Completed,تملك غير حر,Non-freehold,784-3363-5852-1,TRN-857352,054-7863705,1,2024
74a3c105-16be-4ca1-afdb-b01649870208,09df03d8-ef1e-4ffa-8c0e-53eb5d4fc761,94b1cab8-ecb2-4fa6-b6af-ee682fbecf09,Investor,شخص,ذكر,Italy,Buy,Townhouse,,Dubai Marina,2120,3674237.0,2022-08-12,Mortgage,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-8445-2814-9,,057-5223081,3,2022
7c0430a3-638d-4b30-94a5-0cf07b73cb55,5f5d6299-2541-4b66-b569-0af0e50efcea,24d6acc5-3b8c-436c-878e-f38c88c82d78,Resident,شخص,ذكر,Australia,Sell,Retail,,DIFC,2116,5500000.0,2023-11-05,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-8415-5508-6,TRN-709752,059-3519283,4,2023
d15fb488-4b81-4e34-b29c-4a584c9be564,2742316b-e0ff-44d6-8e8e-a2217a45b0fa,bffce149-549f-41d2-9a04-a54f59678a31,Resident,شخص,أنثى,UAE,Buy,Apartment,1BR,Dubai Marina,1186,2222548.0,2025-05-25,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-9690-4377-1,,058-7585847,2,2025
fa4eb84f-3a41-4e93-89d9-10d752936f70,4d096acc-6faf-4ea8-a4d8-155ac93a3190,a118613e-917e-46ea-80f6-c6bc77c59ff5,Resident,شخص,ذكر,India,Buy,Apartment,2BR,JVC,1459,1245451.0,2021-07-10,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-9316-8472-5,TRN-901871,059-4414674,3,2021
8b9bdb89-bf97-44d8-963c-7c4afb726088,28e1b275-6f38-4af7-9921-1cf3b0813809,17194cd6-311f-459c-9fd8-0394940794d2,Investor,جهة,ذكر,UAE,Buy,Apartment,Studio,Palm Jumeirah,1151,2850000.0,2025-08-06,Mortgage,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-3588-7709-8,,053-8233184,3,2025
2f6471b9-d076-4b6c-a6c6-dc0d843d9e7b,2706edbc-fdf0-48e5-955e-8e9f32a99270,84b7bbf5-edc5-46ed-8f48-7585683502d5,Investor,شخص,ذكر,Italy,Sell,Apartment,1BR,Downtown Dubai,1418,2850000.0,2023-11-19,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-8248-7345-8,TRN-244322,057-7690449,4,2023
cb0f7832-ea51-4232-b664-1d6dac471e8d,ef39162f-33c1-47dd-8362-a9380706fb99,7e96e3da-775a-4d40-a635-b28a042a473e,Investor,شخص,ذكر,UAE,Buy,Villa,,Downtown Dubai,5142,14500000.0,2024-02-19,Installments,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-4351-6979-7,,052-2245765,1,2024
8ab82abf-12b8-4fd6-a6df-91c11501c779,5c9947db-607e-4595-b4e5-7a95809df6b3,d74cfb60-fef9-455a-a0cf-6c273f58c77d,Corporate,جهة,Non-specified,South Korea,Buy,Villa,,Meydan City,5073,4869520.0,2021-11-08,Cash,No,العقارات القائمة,Completed,ايجار حر,Leasehold,784-4476-5896-5,TRN-531929,058-6757581,4,2021
07e6b730-256c-4a0c-8315-8a4f825a0fd1,ffe09d9f-40c5-4e1f-81c8-a29fb8de2c27,db126f00-1d56-42f2-abcb-a10cc06fafb8,Resident,شخص,أنثى,Italy,Sell,Apartment,1BR,Dubai Hills Estate,1417,2034019.0,2025-04-08,Cash,No,على الخارطة,Off-plan,تملك حر,Freehold,784-1664-9923-8,TRN-697172,056-7430407,2,2025
301983ac-d087-4b3f-9158-8a36460ff00f,c678341a-592b-4125-9390-12c2c4973fe2,a2a0c4a2-c252-4c26-9d2d-99281e31202c,Corporate,جهة,Non-specified,India,Buy,Townhouse,,Palm Jumeirah,2875,4000000.0,2024-11-08,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-5207-1148-9,TRN-843797,053-9562496,4,2024
a7bd734f-152e-4645-9d86-eb364d0e140e,a66a83d6-3d48-4bbc-b463-5c80e935540e,179172ea-6f7a-4281-9bf3-dc40ea769d29,Investor,شخص,ذكر,China,Sell,Apartment,3BR,JVC,1102,12856928.748805683,2022-06-26,Cash,Yes,على الخارطة,Off-plan,ايجار حر,Leasehold,784-7586-3025-9,,056-2151309,2,2022
970819f2-c93b-4545-a866-1b46fedfbaa3,1fd46902-5f49-46f9-ab7a-a7fdf4e460f7,3f0434d3-a3d4-4066-8c65-4bc082f57c99,Resident,شخص,أنثى,India,Buy,Villa,,Downtown Dubai,5797,14500000.0,2023-06-22,Mortgage,Yes,على الخارطة,Off-plan,تملك حر,Freehold,784-7704-4001-7,TRN-155025,054-4664018,2,2023
87194f6d-fb28-4e32-ba42-ffe68992bf4d,3a874437-09f6-4556-a0fc-8fc8e21777ca,dcde9220-eea1-41ee-b3ea-7247ffd008dc,Investor,شخص,ذكر,Italy,Buy,Villa,,Dubai Marina,5638,9556842.0,2023-03-25,Cash,Yes,على الخارطة,Off-plan,تملك حر,Freehold,784-4435-6162-9,TRN-812074,057-1433401,1,2023
a27726df-9756-4fdb-a90a-3e049e74e7d2,347775fe-c8ea-4de7-8a14-bcb3c4418140,dbf3f9c2-9150-461d-bbe4-65bb35e83ca6,Corporate,جهة,Non-specified,Italy,Buy,Apartment,Studio,Dubai Marina,1086,2158249.0,2024-10-11,Cash,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-2273-8035-7,TRN-613925,053-2920993,4,2024
a5937b45-ace0-4edd-8d35-9e2f20e6fe6d,b087aec5-ef8a-4782-9e59-7f3fa36b5d96,91e9d0e6-d4c5-4d1c-be4f-0d0b27839d84,Resident,شخص,ذكر,India,Buy,Apartment,3BR,Palm Jumeirah,997,2850000.0,2020-06-01,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-1485-6092-2,,054-6640267,2,2020
615ba8df-48ac-40b6-b7b4-0050e9219988,5f5f9ae4-d7e9-4cbe-b896-f08f99dce201,5b878474-73b1-4d89-b4ac-833d38f15968,Investor,شخص,ذكر,Saudi Arabia,Buy,Office,,Downtown Dubai,3139,5250000.0,2022-01-09,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-4609-7911-5,TRN-127385,059-3965448,1,2022
d4eb4fb1-b20c-4543-847e-6f86ad5c2cbe,e9697ef5-1d7b-4eb2-afc5-c8db45c9e0fe,edb20fca-1d13-49bd-aee4-01e66d47eb15,Investor,شخص,ذكر,India,Buy,Apartment,4BR,Dubai Hills Estate,1452,1868778.0,2023-04-04,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-5751-8418-1,TRN-122374,056-2906849,2,2023
110f5735-6f07-4f73-a8eb-b204dd4737ac,c38b6efb-a3ba-4126-b0f6-f33b01c4d0c7,34305a2d-f1e8-4780-ae63-adf69dc54e4b,Investor,جهة,أنثى,China,Buy,Apartment,4BR,Dubai Marina,1010,1726254.0,2023-03-22,Cash,No,العقارات القائمة,Completed,تملك غير حر,Non-freehold,784-1420-4102-2,,057-9119259,1,2023
a5b727ef-65c1-4061-b1e2-3f50c92d9a38,56684ab5-06b0-4c49-88e1-acf590327501,370cfb68-8ca5-446e-92cd-d9dfde52bdd3,Investor,جهة,ذكر,Italy,Sell,Villa,,Palm Jumeirah,3810,142666400.4977967,2024-09-24,Installments,No,العقارات القائمة,Completed,تملك حر,Freehold,784-9087-4327-4,TRN-103365,050-5241058,3,2024
1f6974db-6045-4548-8455-5eef3d29efbf,2b7d4380-67a8-4f02-9ae5-5de5d1b117b3,f8895d0b-ac80-4c41-b55d-78274b2d4fd2,Resident,جهة,ذكر,Italy,Sell,Apartment,2BR,Dubai Hills Estate,1377,1585288.0,2025-07-10,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-7336-6968-9,TRN-830135,053-4744654,3,2025
a0649957-c4f8-434a-9415-26f775f51b95,3a0cee55-be89-4b94-9306-6606aed6fd7a,2fb92087-96bd-45d9-b5e5-56ef3aca4117,Investor,شخص,أنثى,India,Buy,Apartment,1BR,Dubai Marina,1045,1709513.0,2023-08-21,Cash,No,العقارات القائمة,Completed,تملك حر,Freehold,784-7877-2146-8,TRN-286149,054-4793814,3,2023
3f4e9d3e-e812-4815-8701-10b0a4a4041a,4f305269-f67b-4620-85bb-65329d4c8932,1b9277ee-595f-4e6a-92ac-bb01882b7fd7,Investor,شخص,أنثى,India,Rent,Apartment,2BR,Jumeirah Golf Estates,1358,1434464.0,2021-11-02,Mortgage,Yes,العقارات القائمة,Completed,ايجار حر,Leasehold,784-3556-9017-4,,056-9227413,4,2021
84225bc6-0b2e-492f-86f2-f605b9772870,91606b46-e0b3-49eb-81d3-5205ac3f92c7,75c6fc78-f23a-4fb1-b247-a39c4f29b8d6,Resident,شخص,ذكر,UK,Rent,Apartment,2BR,Dubai South,955,863532.0,2022-02-02,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,,,057-1512246,1,2022
5dd4a0b0-a734-4270-ad30-d1cbf970d45a,479bd01f-d128-4bbb-91e7-0adfde420b6f,3c729903-d8cd-4e37-97ad-a700fcfb5d55,Investor,شخص,أنثى,Russia,Buy,Villa,,Business Bay,3565,6764393.0,2024-09-02,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-3390-9797-6,TRN-754781,053-3004272,3,2024
2d19fb4f-15e7-434e-90f8-ae69b4f8d6b7,8047179c-7e28-44c9-b271-71ccf499433e,5616082f-833d-4292-a7eb-2dc29d9f4ff8,Corporate,جهة,Non-specified,UAE,Buy,Villa,,Dubai Marina,5601,9870261.0,2022-07-15,Cash,Yes,العقارات القائمة,Completed,تملك غير حر,Non-freehold,784-1906-7688-6,TRN-922429,052-3096650,3,2022
3c958984-f84d-48c3-b80c-d5c90eb7f3c9,24f5daa5-4e03-4a0c-b3a1-115cf76c030c,ba74c23a-7aaf-4a18-913a-a11e54187134,Investor,شخص,أنثى,UAE,Buy,Apartment,4BR,Downtown Dubai,1062,2184030.0,2021-11-23,Cash,Yes,العقارات القائمة,Completed,تملك حر,Freehold,784-9788-9514-2,,052-4563913,4,2021
